,adult,backdrop_path,id,original_language,original_title,popularity,poster_path,release_date,title,vote_average,vote_count
914,FALSE,/4v4qmWVV8XrquULVfHoDl0W4kMF.jpg,728118,sr,"Quo Vadis, Aida?",22.135,/eQy2Tgvmx0FkK8vMMqMW4aX5UXQ.jpg,2/26/2021,"Quo Vadis, Aida?",7.633,366
915,FALSE,/fSmCPURM80YLuXNvSmU6zoJ52ZN.jpg,29154,en,Stand and Deliver,29.723,/A9pfzwk02iNl6i9wyk8lNcBkvc.jpg,3/11/1988,Stand and Deliver,7.632,353
916,FALSE,/rTf1rucbSn8IaW4AU11lvBk3JmX.jpg,12219,en,12 Angry Men,30.99,/whDdYx3lh1LHTN0VlPFt51fX29g.jpg,8/17/1997,12 Angry Men,7.632,338
917,FALSE,/4vbL72K9uVaMLhnvmdg1So7kqex.jpg,4495,es,El espíritu de la colmena,27.199,/p2wx4EWasQaPGxnbS2IsW74ewVN.jpg,10/8/1973,The Spirit of the Beehive,7.6,335
918,FALSE,/d5HjGve67GkNC9lWpzZVKSotLlT.jpg,1939,en,Laura,12.751,/j0zEiFFrdbZnMXqD3piOtZBJeNB.jpg,10/11/1944,Laura,7.627,766
919,FALSE,/cMUReq46MSz6WWsdW1Gu8oecJlc.jpg,10637,en,Remember the Titans,63.957,/825ohvC4wZ3gCuncCaqkWeQnK8h.jpg,9/29/2000,Remember the Titans,7.629,2579
920,FALSE,/qhMgVvZHThQOlw0PrprazaIjINr.jpg,746,en,The Last Emperor,51.691,/7TILJhdeJAaEyDiwvJZMo9SQBoe.jpg,10/4/1987,The Last Emperor,7.631,1628
921,FALSE,/jqz8FwISQfyum47PUqgPTGtmiMk.jpg,627725,en,The Banker,28.852,/biXzsw22U6vSd0XktmZwAOc4uik.jpg,3/6/2020,The Banker,7.628,886
922,FALSE,/wpvN3EEwy1K5OkNjvnBoOGdgyIB.jpg,13386,it,Ricomincio da tre,18.155,/lS0X9KScgkUbhiu6lOHBya8z9R2.jpg,3/5/1981,I'm Starting from Three,7.628,658
923,FALSE,/8xkYZIkrlwXNBmDnFx6fBTFSGei.jpg,38251,it,Mediterraneo,10.886,/omFU47TZSR7xAAZcDHKM48SmVwe.jpg,1/31/1991,Mediterraneo,7.627,982
924,FALSE,/obXJDyy5gORwabqBkadEU0cxlqd.jpg,981,en,The Philadelphia Story,26.788,/dKUubjvxO78XDts6VP1Ggcp4R9O.jpg,12/5/1940,The Philadelphia Story,7.627,830
925,FALSE,/2ddVTlMyATZdvUHE7DPExA2X6xF.jpg,381289,en,A Dog's Purpose,61.732,/3jcNvhtVQe5Neoffdic39fRactM.jpg,1/19/2017,A Dog's Purpose,7.626,3219
926,FALSE,/6L1Co3uRWuoaqDxpWvGDvgXms7T.jpg,976,en,Sweet Smell of Success,24.963,/4SzW8u7avVczndyR3UbU87ZpE0V.jpg,7/4/1957,Sweet Smell of Success,7.626,469
927,FALSE,/xaJRjwFyh68mJRwFWEZ8XZ287zM.jpg,12093,sv,Lilja 4-Ever,40.852,/5i1uhvcdv2Iogx0Bb1znvUmkCvN.jpg,8/23/2002,Lilya 4-ever,7.625,528
928,FALSE,/nfSaFuQkLqnCrwf300wM3xIY5sT.jpg,11657,fr,Le Cercle rouge,33.48,/w56La43IJnGpLepgqfGCAZsbQPp.jpg,10/19/1970,Le Cercle Rouge,7.6,601
929,FALSE,/uzr65Z3xDCjuMW7fw8Whm5curr7.jpg,643,ru,Броненосец Потёмкин,30.781,/tjnaRiHUsxBADaOwrQpnTnjHVwi.jpg,12/24/1925,Battleship Potemkin,7.623,1118
930,FALSE,/7NRGAtu8E4343NSKwhkgmVRDINw.jpg,507089,en,Five Nights at Freddy's,171.815,/nuv2CzJsG605LMZaifUigDyuOEO.jpg,10/25/2023,Five Nights at Freddy's,7.623,3748
931,FALSE,/rJTvp1rUp1NWODDOGJj06z0ZSZv.jpg,9343,de,Fitzcarraldo,21.507,/oBCnYEKcg1rMhr5JjDnrRpilvDd.jpg,3/2/1982,Fitzcarraldo,7.624,726
932,FALSE,/vB5hoogPuLO5Hpbb63c8yFB7WPf.jpg,793,en,Blue Velvet,31.971,/7hlgzJXLgyECS1mk3LSN3E72l5N.jpg,9/19/1986,Blue Velvet,7.623,3191
933,FALSE,/dssCw0mUmD4EriUmkwB3PnsGu4q.jpg,841755,en,Mortal Kombat Legends: Battle of the Realms,53.038,/ablrE8IbWcIrAxMmm4gnPn75AMS.jpg,8/30/2021,Mortal Kombat Legends: Battle of the Realms,7.623,418
934,FALSE,/fYuWuPZyXSc3s0iPIZ4ZWpEremy.jpg,514439,en,Breakthrough,23.658,/t58dx7JIgchr9If5uxn3NmHaHoS.jpg,4/10/2019,Breakthrough,7.623,1041
935,FALSE,/oslUsPw3PUhDVK7a5soTvCAuaO7.jpg,513434,ja,カメラを止めるな！,19.998,/rws34k2bqYVo2B5MkhKAbV8925j.jpg,11/4/2017,One Cut of the Dead,7.623,787
936,FALSE,/8rpDcsfLJypbO6vREc0547VKqEv.jpg,76600,en,Avatar: The Way of Water,179.716,/t6HIqrRAclMCA60NsSmeqe9RmNV.jpg,12/14/2022,Avatar: The Way of Water,7.623,11467
937,FALSE,/41ocXijKgjMS17QXydzKdwCaTsU.jpg,14813,en,Mickey's Christmas Carol,49.616,/9YiAyAPidplNerey3ngCz9u7TJM.jpg,10/19/1983,Mickey's Christmas Carol,7.623,869
938,FALSE,/o8dPH0ZSIyyViP6rjRX1djwCUwI.jpg,419430,en,Get Out,66.805,/tFXcEccSQMf3lfhfXKSU9iRBpa3.jpg,2/24/2017,Get Out,7.622,16976
939,FALSE,/lMWOcXVA62xnk1jSaz8iwrxVJR7.jpg,795514,en,The Fallout,40.961,/y94auaBWq1E7sun3ZpvBmQfGUW.jpg,3/17/2021,The Fallout,7.621,1056
940,FALSE,/xXhta1NIKn09IXy0mfp68cabdWS.jpg,466282,en,To All the Boys I've Loved Before,47.011,/hKHZhUbIyUAjcSrqJThFGYIR6kI.jpg,8/16/2018,To All the Boys I've Loved Before,7.621,8248
941,FALSE,/n3gb8oqP9BeRCUsCmZVaT5eltPH.jpg,283995,en,Guardians of the Galaxy Vol. 2,72.759,/y4MBh0EjBlMuOzv9axM4qJlmhzz.jpg,4/19/2017,Guardians of the Galaxy Vol. 2,7.621,21177
942,FALSE,/8D0tbahTduvTkSo1Aqn3dVVg9mk.jpg,576,en,The Wild Bunch,54.34,/8j9yEC3xjy1PJDSizIbaxcHaSph.jpg,6/19/1969,The Wild Bunch,7.621,1141
943,FALSE,/f0QGUAdHs2eDMuUXO9GhViYe1bj.jpg,8832,it,Il Divo,9.048,/g1bgM34ZGldqcGkucmaGZe4pMBu.jpg,5/28/2008,Il Divo,7.62,1081
944,FALSE,/4V1yIoAKPMRQwGBaSses8Bp2nsi.jpg,137113,en,Edge of Tomorrow,65.031,/xjw5trHV7Mwo61P0kCTy8paEkgO.jpg,5/27/2014,Edge of Tomorrow,7.62,13480
945,FALSE,/3gMtnO5vDznlKsUW7sU9EfRufIc.jpg,14438,en,Fireproof,44.121,/hfoCG75j1YaNyfZGPg0rWy3nFmU.jpg,9/26/2008,Fireproof,7.619,713
946,FALSE,/sDnsobefVmEd7Eh8IoV79bvNcc7.jpg,366170,ja,遊☆戯☆王 THE DARK SIDE OF DIMENSIONS,25.027,/nFQkn1KE0Is3FUW0yPPgdVvCnlo.jpg,4/23/2016,Yu-Gi-Oh!: The Dark Side of Dimensions,7.6,421
947,FALSE,/viZs59bz8Iv78m0GJSQM0nusPzj.jpg,10754,pl,Krótki film o zabijaniu,25.212,/x8zenootZTTB1iEdUQA9dnEuLqv.jpg,3/11/1988,A Short Film About Killing,7.6,338
948,FALSE,/aMdz0ngZaAsKvlbOCIXieHd9fgD.jpg,9444,en,Anastasia,43.416,/8LDVAMImGuMrNvyUWctvF4qkHwQ.jpg,11/20/1997,Anastasia,7.617,5164
949,FALSE,/ojzo9tMl8ZLrQgdGApZJFLuS331.jpg,650,en,Boyz n the Hood,38.858,/v4ox4aSCNT5vyLXl4Q71JiWwCXW.jpg,7/12/1991,Boyz n the Hood,7.616,1917
950,FALSE,/C6jcUqld8M6hZQmzBxgwHuQ4qT.jpg,642,en,Butch Cassidy and the Sundance Kid,64.718,/gFmmykF1Ym3OGzENo50nZQaD1dx.jpg,9/23/1969,Butch Cassidy and the Sundance Kid,7.617,2124
951,FALSE,/syKiIOqEoOi1Hb0Oh0n9cImcBab.jpg,756999,en,The Black Phone,83.01,/lr11mCT85T1JanlgjMuhs9nMht4.jpg,6/22/2022,The Black Phone,7.617,4700
952,FALSE,/km8dM4ppakS5KUXl3TgtpTRgbBX.jpg,10331,en,Night of the Living Dead,110.848,/inNUOa9WZGdyRXQlt7eqmHtCttl.jpg,10/4/1968,Night of the Living Dead,7.616,2342
953,FALSE,/gkyYZSevVI6zbGrLDmSo9Im88Qv.jpg,10322,en,Being There,14.786,/3RO3jbCKEey2T9bYFkYt9xpwen9.jpg,12/19/1979,Being There,7.616,939
954,FALSE,/en971MEXui9diirXlogOrPKmsEn.jpg,293660,en,Deadpool,183.51,/fSRb7vyIP8rQpL0I47P3qUsEKX3.jpg,2/9/2016,Deadpool,7.615,30124
955,FALSE,/tSPbzlFwdPvvAnOkSRtdtoTawXd.jpg,25768,en,"Steamboat Bill, Jr.",29.663,/zygJMsmXxeyDc1N67OCZc8xtq4I.jpg,5/9/1928,"Steamboat Bill, Jr.",7.613,314
956,FALSE,/y5hbHJbERDFurustaqcVamN84Y0.jpg,1933,en,The Others,27.637,/p8g1vlTvpM6nr2hMMiZ1fUlKF0D.jpg,8/2/2001,The Others,7.615,6317
957,FALSE,/iWAijx2874J0QgNVXwqW24IMRai.jpg,3309,en,Mildred Pierce,23.938,/iSXi0xvPUPwEI2xxWZrcKJXpUYc.jpg,10/20/1945,Mildred Pierce,7.6,378
958,FALSE,/inJjDhCjfhh3RtrJWBmmDqeuSYC.jpg,399566,en,Godzilla vs. Kong,90.935,/pgqgaUx1cJb5oZQQ5v0tNARCeBp.jpg,3/24/2021,Godzilla vs. Kong,7.6,9785
959,FALSE,/279KpJCpg064yKLd0L6sns6xi6Q.jpg,309809,en,The Little Prince,38.914,/25e1zRIMt3khqG0twPpP5GteELg.jpg,7/29/2015,The Little Prince,7.612,2722
960,FALSE,/axPkGqRIgBAxTuJ10fW4VNutOS9.jpg,12501,en,The Big Country,25.234,/aTjIUBmo7qbiu5FuvSoBA0UONWk.jpg,9/30/1958,The Big Country,7.612,336
961,FALSE,/j5DSgn34GGfvnnAMS3qFFXOzFuO.jpg,4235,fr,Le Clan des Siciliens,49.582,/uVBbDPbm1H4Z9M7uZ976KFaAjDR.jpg,12/5/1969,The Sicilian Clan,7.612,308
962,FALSE,/21Q8bzu10YF9i4O5amBkJBombYo.jpg,585244,en,I Still Believe,29.045,/dqA2FCzz4OMmXLitKopzf476RVB.jpg,3/12/2020,I Still Believe,7.611,1146
963,FALSE,/8FlMYh5SRnAt8TBvryN2ttCYEfT.jpg,180299,id,The Raid 2: Berandal,45.55,/olA39iaXISiKEkACdELgr0ZRvIF.jpg,3/27/2014,The Raid 2,7.6,2252
964,FALSE,/UD0PBqGgXJOOqsNMOHeZ9Apjde.jpg,1678,ja,ゴジラ,54.662,/fg635r7DxfmbQpnIh7vLCOsGoOG.jpg,11/3/1954,Godzilla,7.609,921
965,FALSE,/z8FzomPxfCb2nv827VWLSI6oYiB.jpg,9693,en,Children of Men,67.963,/k9IAS4TehZFcKi4HVByxZNPfqex.jpg,9/22/2006,Children of Men,7.61,6892
966,FALSE,/yMCHeGA9OU2JS8s3P1JDdozYAAM.jpg,348678,sv,En man som heter Ove,21.283,/a41uvFqze4PI7N3E9jPNwN9ypV.jpg,12/25/2015,A Man Called Ove,7.608,1103
967,FALSE,/yczIQ3ozeobhQMNKGlJfSZsH7V2.jpg,14624,en,The Ultimate Gift,51.112,/8BdVk1u110lwHFELTEO9HrPrIDa.jpg,3/9/2007,The Ultimate Gift,7.609,423
968,FALSE,/rlF1oWTeOGA6RB2g7VsE8PkV7te.jpg,11321,en,Seven Pounds,40.084,/85zUipgVy2QbvAJ6djZXYaGckMv.jpg,12/18/2008,Seven Pounds,7.609,6619
969,FALSE,/4zaTJfrbQCdhUirzfcWWVH97h25.jpg,137,en,Groundhog Day,40.459,/gCgt1WARPZaXnq523ySQEUKinCs.jpg,2/11/1993,Groundhog Day,7.61,7767
970,FALSE,/z8zZouMO4vvRNVAwexgMbaIgxYe.jpg,10835,cn,喋血雙雄,35.4,/8hTxlSqMAHBXAh1eB69ir0BXhzE.jpg,3/24/1989,The Killer,7.607,750
971,FALSE,/1RDto0tLo8Fhq7OcwgDaM7nECb7.jpg,398978,en,The Irishman,38.345,/mbm8k3GFhXS0ROd9AD1gqYbIFbM.jpg,11/1/2019,The Irishman,7.607,6622
972,FALSE,/cWczNud8Y8i8ab0Z4bxos4myWYO.jpg,38757,en,Tangled,110.534,/ym7Kst6a4uodryxqbGOxmewF235.jpg,11/24/2010,Tangled,7.607,11164
973,FALSE,/cRQq2VXKP9Vt9NHLXoHailKVhrW.jpg,20992,ru,Брат,20.015,/dxeVQdd227B367xQxvabkYTfz0b.jpg,12/12/1997,Brother,7.614,392
974,FALSE,/gEsBPNcGAuNBU5MGaOAlnm6uDe7.jpg,417261,en,Forever My Girl,27.408,/bKqdggnIPeOI15VqtBZTkvh4hA9.jpg,1/26/2018,Forever My Girl,7.606,1177
975,FALSE,/gmCo8EaYhvHx2zRw70KcjhVA7wn.jpg,228205,en,The Longest Ride,45.927,/qdUVfvPBvT6cetDDM7rn8y2CNZE.jpg,4/9/2015,The Longest Ride,7.606,3063
976,FALSE,/gqrnQA6Xppdl8vIb2eJc58VC1tW.jpg,76341,en,Mad Max: Fury Road,319.89,/hA2ple9q4qnwxp3hKVNhroipsir.jpg,5/13/2015,Mad Max: Fury Road,7.605,22078
977,FALSE,/aTKvtg7KEXnbAPhQ2pF9KXO4oKM.jpg,1093,fr,Ascenseur pour l'échafaud,16.954,/dLbf8LtbLQFM7KUaVgwkfKIPqXu.jpg,1/29/1958,Elevator to the Gallows,7.606,570
978,FALSE,/7WdvQjsRorlIlI8itYb371ZUET1.jpg,28145,en,"They Shoot Horses, Don't They?",23.809,/gzzJDBx66nTk60jhME5OwRAefQ0.jpg,12/10/1969,"They Shoot Horses, Don't They?",7.605,301
979,FALSE,/vHPCpnpOVnbH1Shpq8TQKwo6zJB.jpg,11969,en,Tombstone,45.349,/f6Lb4bpUW2AJW42Hpnix2533RKU.jpg,12/25/1993,Tombstone,7.604,2033
980,FALSE,/qpXpVt117YdCguhsIbWHff5ycY7.jpg,1712,en,Giant,39.865,/oQ1Arue52pFLSvvwfcNTy16hTCG.jpg,11/8/1956,Giant,7.6,670
981,FALSE,/3G1Q5xF40HkUBJXxt2DQgQzKTp5.jpg,568124,en,Encanto,100.134,/4j0PNHkMr5ax3IA8tjtxcmPU3QT.jpg,10/13/2021,Encanto,7.604,9244
982,FALSE,/iTyh3hqTUjiRqQo8Uz1w1KtQti9.jpg,329865,en,Arrival,65.501,/pEzNVQfdzYDzVK0XqxERIw2x2se.jpg,11/10/2016,Arrival,7.604,17406
983,FALSE,/dPJ6Phs6crwoVXiLHntQk2lHz2T.jpg,21191,es,Sin nombre,20.154,/wncX4fshBUDvB2CaW3AYG7i3nUd.jpg,3/20/2009,Sin Nombre,7.604,657
984,FALSE,/zUARkXDmYN2zOlzTFG8g4k7037p.jpg,13980,ja,ストレンヂア -無皇刃譚-,39.566,/lMsUYZq5ITW3rAqF3tB7v74KEnH.jpg,9/29/2007,Sword of the Stranger,7.604,394
985,FALSE,/g3pIN5kRvmtcdtzjsJomZ1sw2QO.jpg,768744,ja,僕のヒーローアカデミア THE MOVIE ワールド ヒーローズ ミッション,50.153,/jzP5rPwwNqUGERlrUzKKljfyulf.jpg,8/6/2021,My Hero Academia: World Heroes' Mission,7.603,502
986,FALSE,/4JuoO0XywrCDeHLy4kTB9FU5U2C.jpg,265169,tr,Kış Uykusu,14.676,/95j83qOqH3Ivz4RYkaSjGT0VSNr.jpg,6/13/2014,Winter Sleep,7.603,524
987,FALSE,/1fMD4KvZ4cR04aQo6hH6R5NdIH8.jpg,910,en,The Big Sleep,43.481,/lraHo9D8c0YWfxsKqT5P5sVqMKN.jpg,8/23/1946,The Big Sleep,7.603,997
988,FALSE,/w2rWEjAMYErpNfoK2Z0GFh1LFhN.jpg,819,en,Sleepers,29.441,/yUpiEk2EojS9ZEXb3nIQonQCYYF.jpg,10/18/1996,Sleepers,7.603,3436
989,FALSE,/1IWaKG7AWiYMhADxhGtnElDJAGI.jpg,63,en,Twelve Monkeys,54.141,/gt3iyguaCIw8DpQZI1LIN5TohM2.jpg,12/29/1995,Twelve Monkeys,7.603,8130
990,FALSE,/k9r86oHFo06ZC21zw2FkRD9wcJX.jpg,20875,ru,Операция «Ы» и другие приключения Шурика,25.426,/di0OpDXkIj53Fv2wy6f5As8AbNA.jpg,7/24/1965,Operation Y and Other Shurik's Adventures,7.603,411
991,FALSE,/lGJxJQCiEeaoXAoQUvBcv6lRa7U.jpg,820,en,JFK,34.669,/r0VWVTYlqdRCK5ZoOdNnHdqM2gt.jpg,12/20/1991,JFK,7.601,2031
992,FALSE,/vooRKLGVvFRFmx9swcMh26uYZSf.jpg,530079,ja,きみと、波にのれたら,32.822,/byoY2stdullEcVjlaWs1ENXyrDm.jpg,6/21/2019,Ride Your Wave,7.601,317
993,FALSE,/7LPz7NEYtLXcV44j0kRLLkZ54yH.jpg,20108,fr,Au hasard Balthazar,27.64,/jcFxAppupS7KMjzLZZgKYLFnjpp.jpg,5/25/1966,Au Hasard Balthazar,7.6,430
994,FALSE,/5a7lMDn3nAj2ByO0X1fg6BhUphR.jpg,333339,en,Ready Player One,65.736,/pU1ULUq8D3iRxl1fdX2lZIzdHuI.jpg,3/28/2018,Ready Player One,7.6,15195
995,FALSE,/mTufDWFNNtm4hJzRQi5cxsO5Ar4.jpg,72213,en,Courageous,42.604,/hVRkbZRCoHtnfi0V9GFZ3uXjCNp.jpg,9/30/2011,Courageous,7.6,349
996,FALSE,/wU9IuFbLUcxMmX7XNhoFcnFHYD.jpg,343,en,Harold and Maude,26.946,/t7qEuGwDjcYu8ajaKZ68DeDnOxw.jpg,12/20/1971,Harold and Maude,7.603,1047
997,FALSE,/ktzhr2m6y98PtwOdfOtTA0X232m.jpg,15137,ja,ヱヴァンゲリヲン新劇場版：序,52.433,/pETU4GurpeEjBOM8oytMH0yNBHx.jpg,9/1/2007,Evangelion: 1.0 You Are (Not) Alone,7.601,907
998,FALSE,/yWs9QUP2kamsnfdV4cloxLM5RUw.jpg,3580,en,Changeling,24.635,/iECXjFF8JkTnNJvik14WbPpc9s9.jpg,10/24/2008,Changeling,7.597,4061
999,FALSE,/x8qNQSvvqd2PE15Pm6tmnXH0584.jpg,244267,en,I Origins,34.972,/2P31jhd1dWUAPD8dmnSrwkQ8CNN.jpg,7/18/2014,I Origins,7.6,3165
1000,FALSE,/oQaVV7p916HO5MDI820zzs1pin9.jpg,222935,en,The Fault in Our Stars,41.783,/ep7dF4QR4Mm39LI958V0XbwE0hK.jpg,5/16/2014,The Fault in Our Stars,7.597,10969
1001,FALSE,/6K74rGGGjKGrblGTa7S9yRcUtnF.jpg,586863,fr,Les Misérables,14.048,/pUc2ZaIxvPHROjT0Trd6tpSnTme.jpg,11/14/2019,Les Misérables,7.596,1468
1002,FALSE,/vDfbeUK3OhoeyQRlUODwfSy6tyE.jpg,283587,en,Beasts of No Nation,29.809,/1D4vcJmJc58WXarpRtwgd2do9Rg.jpg,9/11/2015,Beasts of No Nation,7.596,1687
1003,FALSE,/8yZyGXteuM1kHUnrDPfG7QqMgUS.jpg,14784,en,The Fall,24.11,/jUx4P4Q1VsQ07rLz7sOlSyNm4F3.jpg,9/9/2006,The Fall,7.596,1244
1004,FALSE,/91qfG6VaxRsCh1SbIi1w2vxknsL.jpg,863,en,Toy Story 2,208.031,/2MFIhZAW0CVlEQrFyqwa4U6zqJP.jpg,10/30/1999,Toy Story 2,7.596,13541
1005,FALSE,/uG1v9Hk1XKICd6IJChRR20mBh8i.jpg,431693,en,Spies in Disguise,36.675,/30YacPAcxpNemhhwX0PVUl9pVA3.jpg,12/4/2019,Spies in Disguise,7.595,2728
1006,FALSE,/A8qhyrvxSWreAN8yR5tLKhqIMYM.jpg,11171,en,Mysterious Skin,26.504,/wgSwDqhl6Rt3cuSCwt5sNpPna3x.jpg,3/30/2005,Mysterious Skin,7.595,1007
1007,FALSE,/xG17cf4kxvUUlUQLrALSoiyGc4A.jpg,4481,fr,Manon des sources,27.984,/1qpu6Zc1PSDL3UbDNIZJ6YuhJDW.jpg,11/19/1986,Manon of the Spring,7.595,486
1008,FALSE,/kaIfm5ryEOwYg8mLbq8HkPuM1Fo.jpg,284053,en,Thor: Ragnarok,83.729,/rzRwTcFvttcN1ZpX2xv4j3tSdJu.jpg,10/2/2017,Thor: Ragnarok,7.593,20373
1009,FALSE,/sT7f721Zvb9Feo11sbhvkk2JLHi.jpg,54186,ja,告白,17.552,/xn98VCLMcF6TulxsKJq2EQ8WYL2.jpg,6/4/2010,Confessions,7.6,862
1010,FALSE,/y5piuei6sm2D8QI8CETZzboY1AZ.jpg,678,en,Out of the Past,17.645,/lnUK6Cg5ARM0qaq0B5SG20VAM0h.jpg,11/25/1947,Out of the Past,7.593,560
1011,FALSE,/7hDdW3C17pi4MdSeYXs8bwIVA78.jpg,244,en,King Kong,30.296,/lHlnxKL5GbgRibyRFI7n1Ey850i.jpg,3/15/1933,King Kong,7.592,1420
1012,FALSE,/urzflyf41uySpgciGHdQzpcaMOY.jpg,71,en,Billy Elliot,24.561,/nOr5diUZxphmAD3li9aiILyI28F.jpg,9/28/2000,Billy Elliot,7.6,3734
1013,FALSE,/7en9qwF88VfxPXsN6azHmUxRBNy.jpg,21575,fr,Un prophète,22.831,/x9Jb8kewBHPzjTtgCQvoQoDsy4d.jpg,8/26/2009,A Prophet,7.6,1468
1014,FALSE,/jehzP4JKiFzgTWIaASLFOJocJke.jpg,9377,en,Ferris Bueller's Day Off,59.367,/9LTQNCvoLsKXP0LtaKAaYVtRaQL.jpg,6/11/1986,Ferris Bueller's Day Off,7.592,4764
1015,FALSE,/7RE3dqDcafLRPj3W2q7EJ3ybIm7.jpg,929170,en,Honor Society,20.685,/61CZ4JxyaI462sFfLPhtyzRg4vv.jpg,7/23/2022,Honor Society,7.591,358
1016,FALSE,/kszooR7v1TLFM4pzx6IkKq2jDAN.jpg,915935,fr,Anatomie d'une chute,66.182,/kQs6keheMwCxJxrzV83VUwFtHkB.jpg,8/23/2023,Anatomy of a Fall,7.591,2132
1017,FALSE,/fZBQOScjDT8TAipEyCkLVeDTu5c.jpg,707886,en,Feel the Beat,24.428,/Af2jt7m9GLFpR4V11xOsFmT8OKD.jpg,6/19/2020,Feel the Beat,7.591,1095
1018,FALSE,/reOdKBPXT9TpwyYnGGyKxG3jXe6.jpg,306819,en,The Danish Girl,27.67,/mXZZIacI5FC8thzSC0lgQBQ2uAX.jpg,11/27/2015,The Danish Girl,7.591,5677
1019,FALSE,/1g6Y3Np97aYuozVaKUoKR6mMCtb.jpg,284427,de,Who Am I - Kein System ist sicher,35.899,/oR3tbNzJMJmCKS5O5fanU9yxIOk.jpg,9/25/2014,Who Am I,7.6,1476
1020,FALSE,/1lVzpmCxVd7SNSswEIfFND4I2si.jpg,596054,es,La odisea de los giles,14.632,/AazrWNGNmpZBfIMCFKyfDpkwQC5.jpg,8/15/2019,Heroic Losers,7.589,542
1021,FALSE,/z354BaTVzKj7E60WLzDoSmUuO4u.jpg,616,en,The Last Samurai,66.835,/lsasOSgYI85EHygtT5SvcxtZVYT.jpg,12/5/2003,The Last Samurai,7.59,6668
1022,FALSE,/hBIZ6RiaCWszRbdvHAy6RWHyT3c.jpg,118406,ja,ROAD TO NINJA -NARUTO THE MOVIE-,66.118,/xLal6fXNtiJN6Zw6qk21xAtdOeN.jpg,7/28/2012,Road to Ninja: Naruto the Movie,7.588,964
1023,FALSE,/qYx2AB7J3JsHA3xPfSMdLHRwDnc.jpg,4982,en,American Gangster,49.724,/sX9idXDqRUxE5ffww3n3RV5gL55.jpg,11/2/2007,American Gangster,7.588,5239
1024,FALSE,/yvPbncYhMu9FfTjDhq0N5lgnVkO.jpg,4951,en,10 Things I Hate About You,78.159,/ujERk3aKABXU3NDXOAxEQYTHe9A.jpg,3/30/1999,10 Things I Hate About You,7.589,7866
1025,FALSE,/ccegwWa7I2vxxaoXrGB8Wl1g5nl.jpg,1654,en,The Dirty Dozen,49.566,/rM8EaV8NhevxfwbmYcmCnIZCkYP.jpg,6/15/1967,The Dirty Dozen,7.6,1160
1026,FALSE,/qqr6IbCiyylEQLMzMBrSejRJJr1.jpg,17058,en,Scarlet Street,17.06,/eGEDor1BWSQGaLtOntPHUSqNzRC.jpg,12/25/1945,Scarlet Street,7.585,369
1027,FALSE,/nRsr98MFztBGm532hCVMGXV6qOp.jpg,630,en,The Wizard of Oz,84.33,/pfAZFD7I2hxW9HCChTuAzsdE6UX.jpg,8/15/1939,The Wizard of Oz,7.587,5391
1028,FALSE,/xdTt62lTWakij0lwvKNix3EfyuA.jpg,315846,ja,海街diary,20.241,/9f9IEEMRBsW46jeWOpY4Mx07Hv7.jpg,6/13/2015,Our Little Sister,7.586,455
1029,FALSE,/m9c23iVQk7oh6CwhiOjDYwLzniu.jpg,31417,fr,Les Yeux sans visage,29.162,/8y7Z9Gvcq52uOlJlUWyn2epGGRd.jpg,1/11/1960,Eyes Without a Face,7.586,684
1030,FALSE,/dgMdsBbGXp9h6sLsfqsM3texzym.jpg,4922,en,The Curious Case of Benjamin Button,62.438,/26wEWZYt6yJkwRVkjcbwJEFh9IS.jpg,12/25/2008,The Curious Case of Benjamin Button,7.586,12477
1031,FALSE,/ivgsXGoQDskwfvyMJy7jgSfEsW.jpg,33997,en,Desert Flower,15.505,/xjeWO3QLyFZGnM7phfkOMINZ8Is.jpg,9/24/2009,Desert Flower,7.585,406
1032,FALSE,/fY3lD0jM5AoHJMunjGWqJ0hRteI.jpg,940721,ja,ゴジラ-1.0,308.496,/hkxxMIGaiCTmrEArK7J56JTKUlB.jpg,11/3/2023,Godzilla Minus One,7.584,1867
1033,FALSE,/1dSopaBgvxYinmhaCOsLoZSeWD3.jpg,1628,fr,Jules et Jim,48.265,/kuFjZlcZhQFDtIjuI3GQJjsQG03.jpg,1/23/1962,Jules and Jim,7.583,931
1034,FALSE,/efy2NsyMUEDOnZW0hHA8VrCNsoU.jpg,489999,en,Searching,25.648,/pk9R56ZFlofbBzfwBnHlDyg5DMs.jpg,8/24/2018,Searching,7.583,3753
1035,FALSE,/7XmDhCTkce5GH8KCdbMoTZdxn1p.jpg,1913,es,Mar adentro,11.958,/mQW1JJKCUg02cmWBzr9JFu9vM1V.jpg,9/3/2004,The Sea Inside,7.583,884
1036,FALSE,/u49EZzHvGCNrHdQxkc3hhLmQEPP.jpg,1541,en,Thelma & Louise,36.723,/gQSUVGR80RVHxJywtwXm2qa1ebi.jpg,5/24/1991,Thelma & Louise,7.583,3313
1037,FALSE,/ruziOM4OlILvyrOdChvvFqy4Ggw.jpg,19995,en,Avatar,94.832,/kyeqWdyUXW608qlYkRqosgbbJyK.jpg,12/15/2009,Avatar,7.582,31034
1038,FALSE,/hoehDIHtCBlHyygkCnWdZllf3Gt.jpg,10363,fr,Plein soleil,16.353,/asTqniOVviEV8agTTeMA1Sy72Og.jpg,3/10/1960,Purple Noon,7.582,445
